,G,p,budget,from_cache,method,trial_id,min_exposed_value,mip_value,greedy_intersection,maxD,I_size,v1_size,v2_size,num_cross_edges,duration,updated_MIP
10687,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb10.json,random,0,"(665.2, 23.700210969525145)",336.16439698457475,29,26,5861,28532,17708,52057,2.8592576299997745,5823.030753058175
10688,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb10.json,greedy_weighted,0,"(522.8, 25.292291315734918)",283.8053859287424,-1,26,5861,28532,17708,52057,0.4571699320003973,5770.671742002342
10689,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb10.json,greedy_weighted,1,"(532.8, 24.1805707128678)",283.8053859287424,-1,26,5861,28532,17708,52057,0.4518771639995976,5770.671742002342
10690,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb10.json,dependent,0,"(593.6, 13.390294993016397)",280.80864725218294,394,26,5861,28532,17708,52057,4.521941550003248,5767.675003325783
10691,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/kb7.json,random,0,"(1361.2, 60.93603203360062)",532.4790898976886,35,53,1759,21067,36343,148986,4.4101324750008635,3448.1411172356056
10692,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb10.json,dependent,1,"(573.4, 11.886967653695368)",280.99082722997565,393,26,5861,28532,17708,52057,4.365075978003007,5767.857183303576
10693,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/gb12.json,mip_gurobi,1,"(244.6, 15.20855022676389)",138.1171144336602,588,26,4089,16562,14588,30168,3.832161176997033,2620.3919378502733
10694,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/gb12.json,mip_gurobi,0,"(231.6, 23.22283359110167)",138.1171144336602,588,26,4089,16562,14588,30168,5.046623344998807,2620.3919378502733
10695,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/kb7.json,random,1,"(1318.8, 30.979025162196436)",531.6224577279388,36,53,1759,21067,36343,148986,4.675880748000054,3447.2844850658557
10696,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab14.json,dependent,0,"(119, 9.246621004453464)",76.99157251555268,564,34,1711,8583,12798,21509,1.2557369850001123,1047.1763204598628
10697,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab14.json,random,1,"(171.8, 18.019433953373788)",109.79605480697136,82,34,1711,8583,12798,21509,1.2132432110010996,1079.9808027512815
10698,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab14.json,greedy_weighted,0,"(98.2, 3.1937438845342627)",78.79376784170428,-1,34,1711,8583,12798,21509,0.051188056000682984,1048.9785157860144
10699,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab14.json,random,0,"(157.2, 13.809417076763232)",108.7117122153257,106,34,1711,8583,12798,21509,1.2030299399993964,1078.8964601596358
10700,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/kb7.json,greedy_weighted,1,"(1071.4, 63.22024992041712)",424.6934634111219,-1,53,1759,21067,36343,148986,0.32763744099793257,3340.355490749039
10701,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab14.json,greedy_weighted,1,"(111, 12.186057606953941)",78.79376784170428,-1,34,1711,8583,12798,21509,0.05980282000018632,1048.9785157860144
10702,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/kb7.json,greedy_weighted,0,"(1039.6, 49.379145395601974)",424.6934634111219,-1,53,1759,21067,36343,148986,0.7204636729984486,3340.355490749039
10703,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab14.json,dependent,1,"(120.2, 12.755391017134675)",76.74131513886043,553,34,1711,8583,12798,21509,2.596951678999176,1046.9260630831707
10704,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb10.json,mip_gurobi,0,"(539.2, 8.043631020876083)",267.1273197630086,485,26,5861,28532,17708,52057,9.511928330997762,5753.993675836609
10705,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab14.json,mip_gurobi,1,"(120, 10.770329614269007)",74.46889829635947,622,34,1711,8583,12798,21509,2.858769956998003,1044.6536462406696
10706,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/cb10.json,mip_gurobi,1,"(554.6, 11.696153213770756)",267.1273197630086,485,26,5861,28532,17708,52057,9.310122254999444,5753.993675836609
10707,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab14.json,mip_gurobi,0,"(111.6, 10.310189135025604)",74.46889829635947,622,34,1711,8583,12798,21509,3.2704529859984177,1044.6536462406696
10708,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/bb8.json,random,0,"(1106.4, 31.17370686973238)",449.9400215881497,19,41,4347,31615,23977,96300,6.029763071997877,6056.201495205389
10709,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/bb8.json,greedy_weighted,1,"(884.8, 28.45522799065226)",392.46897766228966,-1,41,4347,31615,23977,96300,0.3321200210011739,5998.730451279529
10710,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/bb8.json,random,1,"(1104, 27.640549922170507)",450.5320392753552,26,41,4347,31615,23977,96300,6.251888669998152,6056.793512892595
10711,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qa5.json,random,1,"(932.2, 29.14103635768639)",432.12181252985647,72,60,787,11279,39279,118975,5.330373071999929,1781.9246339190554
10712,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qa5.json,greedy_weighted,0,"(686.8, 34.81666267751692)",315.47588059261244,-1,60,787,11279,39279,118975,0.5450599610012432,1665.2787019818113
10713,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qa5.json,random,0,"(923.6, 37.42058257162761)",430.5568966582176,63,60,787,11279,39279,118975,5.979392664001352,1780.3597180474167
10714,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb12.json,random,0,"(250, 22.781571499789035)",158.52350606620368,63,21,3054,13423,14155,27524,2.4901011029978695,1953.593033037114
10715,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/bb8.json,greedy_weighted,0,"(878.2, 35.89150317275664)",392.46897766228966,-1,41,4347,31615,23977,96300,1.2543658960021276,5998.730451279529
10716,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qa5.json,greedy_weighted,1,"(674.6, 20.851858430365386)",315.47588059261244,-1,60,787,11279,39279,118975,0.1975717960012844,1665.2787019818113
10717,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb12.json,dependent,0,"(199.6, 22.831995094603535)",119.13080239174779,540,21,3054,13423,14155,27524,3.888037284999882,1914.200329362658
10718,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/kb7.json,dependent,1,"(1122.8, 36.53354622809015)",431.57485065708084,449,53,1759,21067,36343,148986,29.337477855002362,3347.236877994998
10719,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/kb7.json,dependent,0,"(1152, 50.32395056034453)",434.2870793777108,457,53,1759,21067,36343,148986,31.81073559200013,3349.9491067156277
10720,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb12.json,dependent,1,"(183.8, 13.572030061858838)",119.03291982438853,545,21,3054,13423,14155,27524,3.301558713999839,1914.1024467952989
10721,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/bb8.json,dependent,1,"(966.6, 42.20544988505631)",387.59103704168,342,41,4347,31615,23977,96300,12.849118423997426,5993.852510658919
10722,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/bb8.json,dependent,0,"(947, 28.089143810376278)",385.74066047855086,339,41,4347,31615,23977,96300,14.510053595000501,5992.00213409579
10723,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb14.json,random,0,"(63.8, 5.118593556827891)",52.915160430503214,199,27,794,4023,8329,11279,1.0076067609988968,440.85122649757955
10724,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qa5.json,dependent,1,"(717, 57.12705138548637)",320.77840799050114,480,60,787,11279,39279,118975,14.083605332001753,1670.5812293797
10725,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb12.json,greedy_weighted,0,"(192.6, 15.274161188098024)",120.53677694273962,-1,21,3054,13423,14155,27524,0.11962998200033324,1915.60630391365
10726,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb12.json,greedy_weighted,1,"(179.2, 7.661592523751182)",120.53677694273962,-1,21,3054,13423,14155,27524,0.7198181829990062,1915.60630391365
10727,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qa5.json,dependent,0,"(735.2, 16.90266251216062)",320.6800446874826,473,60,787,11279,39279,118975,15.13501064600132,1670.4828660766816
10728,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb12.json,random,1,"(249.4, 9.09945053286186)",158.4648581152149,76,21,3054,13423,14155,27524,3.4609505039989017,1953.5343850861252
10729,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb14.json,random,1,"(61.6, 7.829431652425353)",52.447921877314556,211,27,794,4023,8329,11279,0.8412141200024053,440.3839879443909
10730,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb14.json,dependent,0,"(37.8, 6.1400325732035)",27.54355532167775,725,27,794,4023,8329,11279,0.6341024129978905,415.4796213887541
10731,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb14.json,greedy_weighted,0,"(38.2, 11.30044246921332)",28.864896633333874,-1,27,794,4023,8329,11279,0.025566003998392258,416.80096270041025
10732,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb14.json,dependent,1,"(37.4, 3.0495901363953815)",27.570307686503728,726,27,794,4023,8329,11279,0.5946166959984112,415.5063737535801
10733,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb12.json,mip_gurobi,0,"(187.6, 11.674759098157015)",114.2419077483026,608,21,3054,13423,14155,27524,4.858863795001525,1909.311434719213
10734,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb14.json,greedy_weighted,1,"(28.4, 2.701851217221259)",28.864896633333874,-1,27,794,4023,8329,11279,0.025027610001416182,416.80096270041025
10735,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb14.json,mip_gurobi,0,"(31.8, 5.167204273105526)",27.21104431972024,737,27,794,4023,8329,11279,0.7318348620028701,415.1471103867966
10736,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/fb12.json,mip_gurobi,1,"(184.8, 24.38647165950827)",114.2419077483026,608,21,3054,13423,14155,27524,4.8500937140015585,1909.311434719213
10737,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib15.json,random,0,"(64.6, 9.989994994993742)",49.27671350639701,212,32,725,3777,7825,10608,0.4129222759984259,425.6748487077983
10738,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/rb14.json,mip_gurobi,1,"(33.8, 6.760177512462229)",27.21104431972024,737,27,794,4023,8329,11279,1.0396765490004327,415.1471103867966
10739,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib15.json,random,1,"(56, 17.131841699011815)",48.30637343295586,228,32,725,3777,7825,10608,0.7712066610001784,424.7045086343571
10740,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/bb8.json,mip_gurobi,1,"(932.4, 30.639843341636066)",367.65510317091037,436,41,4347,31615,23977,96300,19.366744170998565,5973.9165767881495
10741,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qa5.json,mip_gurobi,0,"(664.8, 46.33249399719381)",294.7785383528692,621,60,787,11279,39279,118975,19.256920838000948,1644.5813597420681
10742,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib15.json,dependent,1,"(33, 5.787918451395113)",24.931176553521336,736,32,725,3777,7825,10608,0.9098199020008906,401.32931175492257
10743,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib15.json,greedy_weighted,0,"(29.8, 6.833739825307955)",26.04487953942117,-1,32,725,3777,7825,10608,0.02393456700156094,402.44301474082243
10744,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/bb8.json,mip_gurobi,0,"(962.8, 37.47932763537788)",367.65510317091037,436,41,4347,31615,23977,96300,21.367222460998164,5973.9165767881495
10745,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib15.json,dependent,0,"(29.8, 4.381780460041329)",25.021950855633353,735,32,725,3777,7825,10608,0.9400218430018868,401.4200860570346
10746,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib15.json,greedy_weighted,1,"(29.4, 2.3021728866442674)",26.04487953942117,-1,32,725,3777,7825,10608,0.022544855997693958,402.44301474082243
10747,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib15.json,mip_gurobi,1,"(33.6, 5.770615218501403)",24.715034220605837,752,32,725,3777,7825,10608,0.5133718609977223,401.1131694220071
10748,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib15.json,mip_gurobi,0,"(29.8, 5.718391382198319)",24.715034220605837,752,32,725,3777,7825,10608,0.5518535730006988,401.1131694220071
10749,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/kb7.json,mip_gurobi,0,"(1094, 34.52535300326414)",404.2178029872381,576,53,1759,21067,36343,148986,41.020057458001254,3319.879830325155
10750,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/qa5.json,mip_gurobi,1,"(668, 44.15880433163923)",294.7785383528692,621,60,787,11279,39279,118975,20.66580892499769,1644.5813597420681
10751,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/kb7.json,mip_gurobi,1,"(1110.8, 39.87104212332555)",404.2178029872381,576,53,1759,21067,36343,148986,43.49469648800005,3319.879830325155
10752,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va8.json,random,0,"(1245, 27.09243436828813)",483.0632000816044,28,44,3512,30093,27122,116681,3.502061955998215,5411.4685127772045
10753,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va8.json,greedy_weighted,1,"(1030.2, 31.491268631161876)",414.11451195894205,-1,44,3512,30093,27122,116681,0.19532052999784355,5342.519824654542
10754,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va8.json,random,1,"(1261.8, 27.617023735370182)",483.42913786746345,22,44,3512,30093,27122,116681,3.5811997769997106,5411.834450563064
10755,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va8.json,greedy_weighted,0,"(1037.6, 20.403431084011338)",414.11451195894205,-1,44,3512,30093,27122,116681,0.5361768580005446,5342.519824654542
10756,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va8.json,dependent,0,"(1083.8, 51.016663944244726)",412.04061574541566,351,44,3512,30093,27122,116681,7.523221235998791,5340.445928441016
10757,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab11.json,random,0,"(514.6, 29.720363389433853)",276.4028886967966,30,28,5591,24670,16286,42764,2.6084430109985988,4707.96615023618
10758,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab11.json,greedy_weighted,0,"(389.6, 15.274161188098022)",227.6270493606166,-1,28,5591,24670,16286,42764,0.7319429429990123,4659.1903108999995
10759,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab11.json,dependent,0,"(423.8, 40.9658394275035)",223.36536645659282,422,28,5591,24670,16286,42764,4.45514715399986,4654.928627995976
10760,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ha16.json,random,1,"(53.6, 3.2093613071762426)",44.66315756490447,242,31,614,3372,7703,10495,0.4144678999982716,363.23547406594884
10761,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab11.json,random,1,"(490.6, 10.406728592598155)",275.9303132108742,29,28,5591,24670,16286,42764,3.536424565998459,4707.493574750258
10762,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ha16.json,dependent,0,"(24.2, 5.215361924162119)",21.067315428022173,739,31,614,3372,7703,10495,0.6124915030013653,339.6396319290666
10763,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ha16.json,random,0,"(57.2, 7.362064927722384)",45.066226511556216,245,31,614,3372,7703,10495,0.6207764760001737,363.6385430126006
10764,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ab11.json,greedy_weighted,1,"(399.8, 33.521634805003174)",227.6270493606166,-1,28,5591,24670,16286,42764,0.7198618450020149,4659.1903108999995
10765,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ha16.json,dependent,1,"(26.8, 6.906518659932803)",21.175032797680444,739,31,614,3372,7703,10495,0.6807068759990216,339.7473492987248
10766,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib7.json,random,0,"(1350.4, 73.52414569377872)",516.9794081592921,25,44,2956,27565,30354,133285,5.425199656001496,4784.525270606257
10767,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ha16.json,greedy_weighted,1,"(30.6, 4.979959839195493)",22.270593558348605,-1,31,614,3372,7703,10495,0.022315269001410343,340.842910059393
10768,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ha16.json,greedy_weighted,0,"(27, 5.873670062235365)",22.270593558348605,-1,31,614,3372,7703,10495,0.021875870999792824,340.842910059393
10769,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib7.json,greedy_weighted,1,"(1054.8, 16.48332490731163)",432.18837574401886,-1,44,2956,27565,30354,133285,0.6702423339993402,4699.734238190985
10770,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/va8.json,dependent,1,"(1106, 9.591663046625438)",410.695019735815,361,44,3512,30093,27122,116681,10.901751796001918,5339.100332431415
10771,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib7.json,random,1,"(1342.6, 50.11287259776673)",516.9142881108986,25,44,2956,27565,30354,133285,4.61613651999869,4784.460150557864
10772,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ha16.json,mip_gurobi,1,"(28.4, 6.580273550544841)",20.94797756090887,743,31,614,3372,7703,10495,1.016463140000269,339.5202940619533
10773,montgomery,0.078,900,/home/ubuntu/ContactTracing/data/SIR_Cache/time_trials/ib7.json,greedy_weighted,0,"(1092, 49.472214423856144)",432.18837574401886,-1,44,2956,27565,30354,133285,0.7759958690003259,4699.734238190985
